millis,x_1,y_1,z_1,x_2,y_2,z_2
158374,8.13,-2.31,5.90,2.82,-9.27,2.56
158399,8.09,-2.23,5.82,2.74,-9.14,3.12
158424,8.05,-2.26,5.91,2.70,-9.28,2.67
158475,8.19,-2.31,5.85,2.52,-9.26,2.61
158499,8.13,-2.21,5.93,2.67,-9.16,2.53
158550,8.11,-2.28,5.39,2.57,-9.25,2.85
158574,8.18,-2.23,5.97,2.65,-9.14,2.77
158624,8.20,-2.22,5.81,2.63,-9.29,2.90
158648,8.14,-2.29,5.52,2.57,-9.25,2.98
158699,8.25,-2.29,5.58,2.62,-9.14,2.67
158725,8.13,-2.32,5.76,2.77,-9.24,2.86
158775,8.07,-2.26,5.62,2.79,-9.22,2.78
158799,8.14,-2.22,5.79,2.84,-9.29,2.86
158824,8.11,-2.21,5.83,2.72,-9.28,2.93
158874,8.14,-2.27,5.98,2.53,-9.23,2.79
158899,8.00,-2.22,5.81,2.74,-9.16,2.85
158949,8.14,-2.21,5.79,2.82,-9.21,2.65
158974,8.13,-2.28,5.57,2.58,-9.23,2.67
159025,8.24,-2.30,5.50,2.60,-9.15,2.48
159048,8.07,-2.19,5.72,2.56,-9.23,3.04
159099,8.17,-2.23,5.98,2.84,-9.20,2.63
159123,8.13,-2.27,5.84,2.68,-9.30,2.67
159174,8.08,-2.34,5.63,2.66,-9.28,2.44
159200,8.17,-2.35,5.75,2.45,-9.23,2.69
159224,8.10,-2.19,5.50,2.81,-9.21,2.79
159275,8.16,-2.22,5.76,2.64,-9.19,2.48
159299,8.07,-2.25,5.80,2.73,-9.25,2.82
159349,8.12,-2.20,5.45,2.72,-9.21,2.92
159374,8.16,-2.28,5.83,2.54,-9.15,2.58
159424,8.14,-2.29,5.91,2.74,-9.13,2.84
159449,8.10,-2.32,5.58,2.62,-9.28,3.01
159500,8.22,-2.28,5.73,2.60,-9.32,3.25
159524,8.16,-2.32,5.99,2.60,-9.25,2.81
159575,7.99,-2.26,5.46,2.72,-9.23,2.67
159599,8.17,-2.34,5.86,2.63,-9.26,2.79
159649,8.13,-2.25,5.85,2.75,-9.24,2.82
159674,8.13,-2.36,5.91,2.72,-9.25,2.94
159699,8.06,-2.21,5.38,2.57,-9.25,2.81
159750,8.04,-2.31,5.70,2.58,-9.19,3.03
159774,7.98,-2.28,5.77,2.68,-9.38,3.13
159824,8.12,-2.34,5.84,2.79,-9.15,2.85
159848,8.18,-2.31,5.66,2.77,-9.28,3.17
159899,8.01,-2.24,5.69,2.55,-9.23,2.56
159924,8.00,-2.28,5.68,2.75,-9.23,2.55
159975,8.15,-2.28,5.38,2.64,-9.32,2.68
160000,8.12,-2.20,5.71,2.75,-9.33,3.10
160050,8.00,-2.29,5.62,2.64,-9.29,2.86
160074,8.21,-2.22,5.83,2.67,-9.22,2.73
160099,8.22,-2.28,5.91,2.66,-9.22,2.70
160149,8.12,-2.27,5.83,2.57,-9.17,2.77
160174,8.06,-2.28,5.74,2.47,-9.15,3.01
160225,8.10,-2.34,5.79,2.67,-9.32,2.79
160249,8.19,-2.25,5.67,2.69,-9.26,3.04
160300,8.18,-2.29,5.75,2.72,-9.19,2.73
160323,8.10,-2.29,5.77,2.56,-9.26,2.70
160374,8.05,-2.31,5.83,2.74,-9.22,2.85
160399,8.27,-2.25,5.83,2.71,-9.28,2.99
160450,8.33,-2.28,5.71,2.60,-9.24,2.44
160475,8.11,-2.16,5.83,2.79,-9.29,2.72
160499,8.23,-2.22,5.83,2.65,-9.24,2.82
160549,8.22,-2.35,5.70,2.60,-9.18,2.68
160574,8.03,-2.28,5.60,2.63,-9.26,2.87
160624,8.07,-2.25,5.72,2.74,-9.16,2.70
160649,8.07,-2.31,5.84,2.67,-9.21,2.99
160700,8.33,-2.33,5.73,2.70,-9.26,2.92
160724,8.26,-2.32,5.76,2.56,-9.20,2.70
160775,8.08,-2.27,5.85,2.64,-9.27,3.01
160799,8.09,-2.22,5.79,2.59,-9.16,2.90
160849,8.11,-2.24,6.00,2.87,-9.24,2.66
160874,8.09,-2.22,5.64,2.52,-9.19,2.94
160899,8.24,-2.25,5.68,2.72,-9.29,2.75
160950,8.22,-2.20,5.64,2.64,-9.33,2.81
160974,8.14,-2.24,5.74,2.79,-9.24,2.69
161025,8.13,-2.24,5.59,2.57,-9.19,3.03
161049,8.07,-2.27,5.85,2.75,-9.30,3.27
161099,8.17,-2.22,5.58,2.44,-9.22,2.68
161124,8.09,-2.24,5.87,2.56,-9.22,2.75
161174,8.13,-2.32,5.99,2.72,-9.31,3.01
161200,8.10,-2.16,6.15,2.69,-9.24,2.85
161250,8.17,-2.25,5.76,2.67,-9.22,2.88
161274,8.12,-2.22,5.76,2.53,-9.25,2.87
161299,8.12,-2.31,5.92,2.50,-9.21,2.85
161349,8.18,-2.28,5.80,2.68,-9.16,2.79
161374,8.11,-2.26,5.89,2.61,-9.32,3.11
161424,8.09,-2.26,5.94,2.56,-9.21,2.94
161449,7.99,-2.25,5.62,2.65,-9.22,2.76
161500,8.15,-2.33,5.79,2.80,-9.20,2.60
161524,8.10,-2.31,5.77,2.75,-9.26,2.88
161574,8.09,-2.28,5.87,2.67,-9.26,2.67
161599,8.17,-2.26,5.48,2.67,-9.12,2.72
161649,8.15,-2.22,5.76,2.78,-9.22,2.89
161674,8.12,-2.28,5.64,2.69,-9.24,2.77
161699,8.11,-2.33,5.79,2.58,-9.27,2.88
161750,8.18,-2.32,5.77,2.70,-9.26,2.95
161774,8.04,-2.26,5.80,2.70,-9.27,2.67
161824,8.22,-2.26,5.46,2.68,-9.29,2.63
161849,8.08,-2.25,5.84,2.59,-9.27,2.87
161899,8.15,-2.27,5.63,2.71,-9.20,2.85
161925,8.20,-2.30,5.98,2.53,-9.26,3.19
161975,8.17,-2.19,5.58,2.76,-9.24,2.94
161999,8.11,-2.30,5.77,2.58,-9.22,2.78
162050,8.09,-2.28,5.58,2.75,-9.31,2.65
162074,8.15,-2.23,5.88,2.59,-9.22,2.52
162124,8.22,-2.32,5.97,2.61,-9.30,2.84
162149,8.20,-2.32,5.64,2.52,-9.20,2.52
162174,8.12,-2.31,5.98,2.57,-9.29,3.19
162225,8.14,-2.24,5.64,2.68,-9.24,2.90
162249,8.11,-2.37,5.76,2.76,-9.26,2.62
162299,8.14,-2.28,5.72,2.66,-9.23,2.57
162324,8.21,-2.25,5.61,2.73,-9.22,2.79
162374,8.16,-2.27,5.85,2.46,-9.24,2.83
162399,8.10,-2.31,5.65,2.59,-9.23,2.90
162450,8.11,-2.30,5.67,2.59,-9.25,2.79
162475,8.11,-2.29,5.74,2.62,-9.20,2.89
162525,8.05,-2.30,5.73,2.62,-9.24,2.82
162549,8.17,-2.21,5.70,2.70,-9.18,2.92
162574,8.06,-2.33,5.62,2.50,-9.17,2.87
162624,8.14,-2.29,5.90,2.74,-9.21,2.77
162649,8.06,-2.30,5.56,2.62,-9.18,2.87
162700,8.02,-2.28,5.66,2.52,-9.34,2.73
162724,8.14,-2.30,5.81,2.83,-9.21,2.47
162775,8.20,-2.16,5.70,2.64,-9.31,2.67
162799,8.24,-2.33,5.89,2.49,-9.26,2.94
162849,8.22,-2.23,5.83,2.73,-9.27,2.81
162874,8.20,-2.29,5.66,2.53,-9.25,3.05
162925,8.10,-2.21,5.91,2.57,-9.30,2.54
162950,8.05,-2.19,5.52,2.51,-9.17,3.01
162974,8.19,-2.28,5.71,2.62,-9.19,2.56
163024,8.09,-2.27,5.74,2.45,-9.22,2.85
163049,8.01,-2.32,5.83,2.64,-9.22,2.72
163099,8.17,-2.23,5.50,2.71,-9.15,2.80
163124,8.06,-2.33,5.73,2.71,-9.26,2.96
163175,8.16,-2.28,5.83,2.54,-9.33,2.56
163200,8.02,-2.23,5.56,2.58,-9.24,2.81
163250,8.16,-2.26,5.66,2.65,-9.24,2.75
163274,8.19,-2.35,5.63,2.66,-9.22,2.84
163323,8.17,-2.33,5.87,2.70,-9.30,2.80
163349,8.22,-2.21,5.85,2.48,-9.27,2.82
163398,8.12,-2.29,5.92,2.62,-9.21,2.75
163425,8.20,-2.29,5.60,2.60,-9.26,2.87
163449,8.28,-2.17,5.63,2.70,-9.29,2.70
163500,8.10,-2.25,5.83,2.41,-9.25,2.86
163524,8.16,-2.35,5.52,2.59,-9.27,2.91
163574,8.12,-2.24,5.65,2.65,-9.13,2.95
163599,8.06,-2.37,5.71,2.58,-9.26,3.26
163649,8.17,-2.30,5.74,2.72,-9.16,2.97
163675,8.29,-2.25,5.65,2.58,-9.27,2.76
163724,8.12,-2.34,5.75,2.82,-9.15,2.50
163749,8.30,-2.25,5.80,2.76,-9.24,2.80
163799,8.14,-2.32,5.62,2.67,-9.26,2.55
163824,8.13,-2.30,5.80,2.85,-9.28,2.67
163849,8.19,-2.20,5.44,2.74,-9.17,3.00
163899,8.18,-2.28,5.65,2.64,-9.18,2.89
163924,8.01,-2.27,5.56,2.44,-9.18,3.03
163975,8.09,-2.23,5.86,2.58,-9.21,2.97
163999,8.11,-2.30,5.62,2.67,-9.15,3.06
164049,8.22,-2.22,5.80,2.66,-9.10,2.50
164074,8.06,-2.28,5.59,2.62,-9.22,2.59
164123,8.08,-2.28,5.97,2.82,-9.10,2.69
164149,8.25,-2.28,5.83,2.70,-9.18,3.09
164199,8.11,-2.31,5.99,2.64,-9.27,2.54
164225,8.08,-2.23,5.65,2.73,-9.29,2.85
164249,8.12,-2.31,5.70,2.66,-9.17,3.12
164299,8.01,-2.21,5.83,2.66,-9.31,2.80
164324,8.06,-2.25,5.75,2.66,-9.20,2.64
164374,8.18,-2.31,5.71,2.64,-9.14,2.56
164400,8.12,-2.33,5.80,2.58,-9.22,2.62
164450,8.17,-2.34,5.92,2.63,-9.27,2.84
164474,8.18,-2.23,5.71,2.79,-9.31,3.15
164524,8.24,-2.28,5.83,2.69,-9.27,2.71
164549,8.26,-2.32,5.64,2.70,-9.33,2.86
164598,7.93,-2.42,5.77,2.63,-9.27,3.00
164624,8.18,-2.27,5.55,2.69,-9.22,2.80
164649,8.16,-2.29,5.63,2.74,-9.26,2.90
164700,8.19,-2.30,5.81,2.81,-9.20,2.69
164724,8.17,-2.34,5.76,2.74,-9.24,2.62
164774,8.00,-2.24,5.68,2.68,-9.23,2.63
164799,8.22,-2.30,5.74,2.64,-9.30,2.95
164849,8.07,-2.26,5.70,2.49,-9.23,2.64
164874,8.15,-2.31,5.89,2.64,-9.16,2.94
164924,8.04,-2.31,5.69,2.67,-9.20,3.08
164950,8.09,-2.28,5.79,2.75,-9.27,2.73
164999,8.11,-2.23,5.77,2.49,-9.15,2.53
165024,8.09,-2.28,5.60,2.65,-9.36,2.77
165049,8.14,-2.25,6.03,2.66,-9.24,2.80
165099,8.14,-2.25,6.16,2.58,-9.21,3.00
165124,8.04,-2.25,5.54,2.82,-9.29,3.02
165175,8.05,-2.31,5.75,2.56,-9.27,2.91
165199,8.15,-2.26,5.78,2.55,-9.28,3.02
165250,8.13,-2.25,6.03,2.63,-9.11,2.69
165274,8.17,-2.23,5.83,2.56,-9.23,2.85
165323,8.02,-2.20,5.56,2.62,-9.16,2.81
165349,8.04,-2.23,5.49,2.75,-9.34,3.05
165398,8.11,-2.27,5.69,2.53,-9.23,2.82
165425,8.06,-2.30,5.98,2.72,-9.21,2.98
165449,8.26,-2.23,5.97,2.68,-9.26,2.92
165499,8.11,-2.33,5.83,2.66,-9.23,2.65
165524,8.12,-2.28,5.62,2.59,-9.26,2.79
165574,8.24,-2.29,5.82,2.49,-9.24,2.90
165599,8.24,-2.33,5.70,2.65,-9.29,3.00
165648,8.22,-2.25,5.79,2.72,-9.27,2.96
165675,8.07,-2.32,5.79,2.57,-9.23,2.55
165724,8.22,-2.31,5.83,2.76,-9.20,2.89
165749,8.17,-2.33,5.71,2.60,-9.21,2.96
165798,8.14,-2.19,5.59,2.72,-9.28,2.96
165824,8.06,-2.27,5.84,2.63,-9.20,3.04
165873,8.13,-2.24,5.83,2.70,-9.24,2.83
165899,8.20,-2.33,5.79,2.57,-9.18,2.64
165924,8.04,-2.28,5.64,2.61,-9.18,2.87
165975,8.32,-2.23,5.51,2.81,-9.20,2.92
165999,8.24,-2.23,5.68,2.60,-9.21,3.09
166048,8.19,-2.30,5.79,2.53,-9.29,2.78
166074,8.13,-2.20,5.47,2.59,-9.19,2.47
166123,8.09,-2.25,5.78,2.74,-9.18,2.89
166150,8.24,-2.23,5.70,2.52,-9.28,2.78
166199,8.05,-2.27,5.78,2.64,-9.19,2.71
166224,7.89,-2.26,6.05,2.54,-9.23,2.81
166274,8.16,-2.31,5.77,2.62,-9.17,2.77
166299,8.06,-2.25,5.63,2.60,-9.24,2.91
166324,8.22,-2.25,5.62,2.60,-9.24,2.52
166374,8.11,-2.33,5.66,2.60,-9.11,2.82
166400,8.16,-2.25,5.49,2.56,-9.28,2.82
166449,8.05,-2.20,5.84,2.66,-9.20,2.55
166474,8.15,-2.23,5.56,2.60,-9.26,2.98
166523,8.11,-2.18,5.90,2.60,-9.29,2.93
166549,8.19,-2.33,5.75,2.69,-9.25,2.81
166598,8.12,-2.27,5.81,2.70,-9.28,2.79
166623,8.16,-2.29,5.68,2.68,-9.22,2.64
166674,8.21,-2.28,5.88,2.65,-9.22,3.05
166699,8.23,-2.27,5.72,2.68,-9.26,2.46
166724,8.18,-2.29,5.88,2.61,-9.26,2.87
166774,8.25,-2.32,5.62,2.61,-9.28,2.51
166799,8.10,-2.28,5.85,2.68,-9.30,2.82
166848,8.08,-2.29,5.78,2.62,-9.32,2.91
166875,7.96,-2.26,5.82,2.71,-9.22,2.71
166924,8.15,-2.31,5.76,2.79,-9.14,2.57
166949,8.15,-2.31,5.59,2.62,-9.21,2.59
166999,8.06,-2.26,5.92,2.75,-9.30,2.63
167024,8.20,-2.29,5.55,2.58,-9.33,2.85
167073,8.13,-2.32,5.72,2.59,-9.19,2.74
167099,8.03,-2.23,5.51,2.71,-9.20,2.64
167124,8.13,-2.27,5.74,2.55,-9.12,2.49
167175,8.15,-2.23,5.83,2.55,-9.23,2.82
167199,8.09,-2.27,5.58,2.55,-9.16,2.54
167248,8.24,-2.21,5.89,2.84,-9.29,2.62
167274,8.15,-2.26,5.83,2.64,-9.24,2.65
167323,8.01,-2.25,5.71,2.68,-9.21,2.80
167349,8.18,-2.14,5.68,2.54,-9.18,2.99
167399,8.22,-2.30,5.83,2.68,-9.23,2.97
167425,8.06,-2.28,5.69,2.57,-9.13,2.84
167474,8.16,-2.33,5.74,2.57,-9.20,2.89
167499,8.14,-2.28,5.49,2.58,-9.25,2.77
167524,8.15,-2.20,5.89,2.78,-9.24,2.80
167574,8.12,-2.31,6.04,2.59,-9.30,2.78
167599,8.24,-2.29,6.07,2.55,-9.17,2.64
167649,8.13,-2.25,5.61,2.61,-9.27,3.14
167674,8.18,-2.29,5.96,2.56,-9.31,3.07
167724,8.25,-2.32,5.50,2.63,-9.31,2.79
167749,8.14,-2.23,5.74,2.80,-9.17,2.89
167798,8.12,-2.29,5.56,2.58,-9.22,2.77
167824,8.16,-2.37,5.83,2.60,-9.18,2.63
167873,8.29,-2.24,5.72,2.62,-9.18,2.58
167900,8.13,-2.32,5.71,2.62,-9.27,3.18
167924,8.11,-2.32,5.64,2.72,-9.16,2.88
167973,8.30,-2.26,5.54,2.63,-9.18,2.84
167999,8.30,-2.23,5.78,2.53,-9.27,3.05
168048,8.14,-2.22,5.62,2.69,-9.30,2.73
168074,7.97,-2.26,5.86,2.76,-9.27,2.72
168123,8.16,-2.20,5.73,2.44,-9.25,2.45
168150,8.08,-2.21,5.84,2.71,-9.25,3.16
168199,8.16,-2.29,5.71,2.59,-9.27,2.94
168224,8.04,-2.22,5.75,2.57,-9.31,2.62
168273,8.06,-2.24,5.85,2.74,-9.22,2.73
168299,8.10,-2.32,5.55,2.70,-9.15,2.73
168348,8.12,-2.27,5.75,2.59,-9.32,2.80
168374,8.09,-2.19,5.60,2.55,-9.23,2.58
168399,8.18,-2.25,5.51,2.65,-9.28,2.87
168449,8.08,-2.26,5.75,2.69,-9.36,2.66
168474,8.14,-2.26,5.64,2.74,-9.25,2.93
168523,8.05,-2.34,5.85,2.64,-9.30,2.99
168549,8.12,-2.31,5.63,2.48,-9.28,2.96
168598,8.16,-2.24,5.82,2.60,-9.25,2.75
168625,8.26,-2.21,5.98,2.62,-9.29,2.88
168674,8.13,-2.28,5.83,2.73,-9.27,2.78
168699,8.19,-2.33,5.91,2.68,-9.30,2.83
168749,7.95,-2.27,5.65,2.61,-9.21,2.81
168773,8.25,-2.27,5.68,2.70,-9.23,2.82
168799,8.08,-2.30,5.94,2.73,-9.24,2.85
168848,8.28,-2.31,5.69,2.64,-9.21,2.91
168875,8.16,-2.21,5.77,2.67,-9.28,2.60
168924,8.11,-2.22,5.77,2.71,-9.21,2.68
168949,8.04,-2.30,6.05,2.73,-9.24,2.84
168998,8.18,-2.30,5.89,2.61,-9.26,2.79
169024,8.11,-2.31,5.86,2.67,-9.30,2.98
169073,8.24,-2.23,5.57,2.62,-9.28,2.67
169099,8.14,-2.25,5.68,2.65,-9.29,3.11
169150,8.11,-2.28,5.79,2.54,-9.22,2.70
169175,8.12,-2.32,5.73,2.63,-9.24,2.60
169199,8.18,-2.24,5.62,2.79,-9.23,2.72
169248,8.17,-2.26,5.82,2.71,-9.23,2.60
169274,8.08,-2.20,5.66,2.61,-9.20,2.77
169323,8.19,-2.20,5.74,2.66,-9.23,2.82
169349,8.14,-2.25,5.71,2.72,-9.16,2.83
169399,8.11,-2.31,5.79,2.66,-9.22,2.77
169424,8.14,-2.30,6.03,2.70,-9.11,2.61
169474,8.22,-2.25,5.34,2.52,-9.18,3.04
169499,8.04,-2.26,5.80,2.75,-9.34,3.00
169549,8.10,-2.28,5.70,2.58,-9.26,2.64
169573,8.17,-2.30,5.83,2.61,-9.32,2.75
169600,8.08,-2.25,5.52,2.61,-9.24,2.79
169649,8.13,-2.33,5.84,2.55,-9.17,3.02
169674,8.14,-2.29,5.66,2.65,-9.29,2.85
169723,8.08,-2.20,5.61,2.64,-9.17,2.59
169749,8.09,-2.29,5.60,2.69,-9.30,3.01
169798,8.14,-2.26,5.79,2.83,-9.35,2.70
169824,8.00,-2.30,5.71,2.66,-9.20,2.71
169875,8.09,-2.30,5.57,2.60,-9.20,2.51
169900,8.18,-2.25,5.77,2.69,-9.28,3.18
169950,8.06,-2.28,5.67,2.68,-9.38,2.78
169974,8.15,-2.25,5.84,2.70,-9.27,2.87
169999,8.18,-2.29,5.79,2.60,-9.22,2.82
170048,8.12,-2.26,5.55,2.67,-9.19,2.86
170074,8.00,-2.23,5.78,2.58,-9.24,2.80
170124,8.15,-2.34,5.73,2.56,-9.32,2.84
170149,8.10,-2.28,5.83,2.67,-9.15,2.75
170200,8.03,-2.31,5.82,2.51,-9.33,3.19
170224,8.16,-2.26,5.60,2.64,-9.34,2.81
170274,8.18,-2.32,5.80,2.60,-9.35,2.88
170298,8.19,-2.28,5.79,2.51,-9.30,2.81
170349,8.14,-2.25,5.62,2.69,-9.28,2.83
170374,8.04,-2.27,5.73,2.77,-9.27,2.84
170399,8.12,-2.26,5.63,2.80,-9.19,3.07
170448,8.12,-2.28,5.99,2.72,-9.16,2.68
170474,8.19,-2.33,5.85,2.77,-9.30,2.84
170524,8.12,-2.29,5.97,2.73,-9.28,2.55
170549,8.12,-2.25,5.74,2.80,-9.23,2.56
170599,8.13,-2.27,5.94,2.73,-9.22,3.02
170625,8.14,-2.32,5.57,2.72,-9.24,2.69
170675,8.13,-2.30,5.72,2.86,-9.31,2.87
170698,8.17,-2.24,5.79,2.52,-9.17,2.60
170749,8.14,-2.30,5.79,2.60,-9.29,2.92
170774,8.07,-2.35,5.85,2.70,-9.18,2.74
170824,8.08,-2.23,5.94,2.64,-9.21,2.77
170849,8.19,-2.29,5.86,2.69,-9.23,2.72
170874,8.15,-2.27,5.77,2.53,-9.12,2.56
170925,8.17,-2.28,5.77,2.68,-9.26,2.95
170949,7.99,-2.28,5.77,2.62,-9.31,2.76
170999,8.03,-2.17,5.46,2.52,-9.25,2.81
171024,8.10,-2.26,5.75,2.78,-9.17,2.85
171074,8.12,-2.28,5.73,2.74,-9.21,2.72
171099,8.09,-2.24,5.65,2.67,-9.23,2.98
171150,8.15,-2.23,5.52,2.82,-9.21,2.78
171173,8.17,-2.22,5.91,2.66,-9.22,2.94
171225,8.04,-2.35,5.74,2.76,-9.17,2.71
171249,8.10,-2.32,5.70,2.71,-9.18,2.84
171274,8.13,-2.28,5.59,2.77,-9.22,2.97
171324,8.19,-2.18,5.59,2.54,-9.24,2.89
171350,8.12,-2.33,5.68,2.63,-9.23,2.79
171400,8.19,-2.26,5.74,2.61,-9.18,2.70
171424,8.03,-2.27,5.72,2.70,-9.29,2.91
171474,8.15,-2.31,5.79,2.61,-9.24,2.65
171498,8.16,-2.22,5.99,2.51,-9.23,2.74
171549,8.14,-2.21,5.60,2.56,-9.24,2.92
171574,8.13,-2.33,5.93,2.52,-9.20,2.80
171625,8.15,-2.28,5.65,2.72,-9.31,2.99
171650,8.13,-2.30,5.95,2.74,-9.14,2.62
171674,8.13,-2.28,5.69,2.62,-9.21,2.58
171724,8.17,-2.31,5.48,2.66,-9.18,2.75
171749,8.17,-2.30,5.73,2.51,-9.18,2.52
171799,8.10,-2.29,5.59,2.59,-9.24,3.18
171824,8.18,-2.22,5.77,2.63,-9.38,2.84
171875,8.20,-2.27,5.67,2.65,-9.27,3.14
171898,8.10,-2.28,5.87,2.61,-9.24,2.73
171950,8.24,-2.22,5.72,2.61,-9.26,2.64
171974,8.14,-2.26,5.73,2.62,-9.35,2.92
172024,8.10,-2.32,5.67,2.72,-9.21,2.62
172049,8.20,-2.27,5.61,2.56,-9.25,2.73
172075,8.20,-2.26,5.53,2.76,-9.24,2.49
172125,8.09,-2.20,5.41,2.68,-9.22,2.57
172149,8.16,-2.28,5.91,2.72,-9.24,2.80
172199,8.17,-2.32,5.94,2.52,-9.28,2.95
172224,8.04,-2.29,5.56,2.57,-9.24,2.74
172274,8.09,-2.21,6.05,2.68,-9.22,2.63
172299,8.04,-2.24,5.76,2.59,-9.18,2.80
172350,7.96,-2.26,5.89,2.71,-9.23,3.03
172374,8.21,-2.21,5.55,2.64,-9.24,3.03
172425,8.18,-2.25,5.73,2.55,-9.09,2.92
172449,8.19,-2.20,5.76,2.71,-9.27,2.87
172474,8.12,-2.28,5.61,2.68,-9.17,2.70
172524,8.17,-2.28,5.91,2.49,-9.22,2.75
172549,8.21,-2.25,5.58,2.56,-9.28,2.52
172600,8.32,-2.25,5.95,2.74,-9.24,2.64
172623,8.20,-2.23,6.14,2.78,-9.27,2.79
172675,8.18,-2.27,5.57,2.68,-9.23,2.99
172699,8.12,-2.24,5.73,2.73,-9.24,3.05
172749,8.14,-2.23,5.68,2.74,-9.21,2.69
172774,8.03,-2.26,5.52,2.58,-9.18,2.56
172824,8.27,-2.27,5.91,2.73,-9.31,2.81
172850,8.04,-2.25,5.74,2.54,-9.24,2.83
172874,8.08,-2.18,5.81,2.78,-9.30,2.78
172924,8.21,-2.19,5.67,2.67,-9.31,2.48
172949,8.03,-2.30,5.63,2.71,-9.27,3.06
172999,8.20,-2.23,5.59,2.56,-9.21,2.80
173024,8.12,-2.21,5.54,2.83,-9.28,2.88
173074,8.21,-2.27,5.76,2.64,-9.24,2.81
173100,8.14,-2.24,5.85,2.59,-9.27,2.90
173150,8.08,-2.33,5.73,2.63,-9.21,2.76
173174,8.10,-2.16,5.68,2.64,-9.28,2.87
173224,8.13,-2.31,5.73,2.58,-9.30,2.71
173249,8.13,-2.28,5.93,2.55,-9.25,3.04
173299,8.12,-2.30,5.48,2.66,-9.24,2.69
173324,8.22,-2.27,5.76,2.72,-9.24,2.54
173349,8.07,-2.29,6.02,2.63,-9.23,2.71
173400,8.19,-2.35,5.58,2.56,-9.16,2.99
173424,8.05,-2.28,5.72,2.64,-9.30,2.91
173474,8.28,-2.28,5.82,2.73,-9.22,2.47
173499,8.19,-2.34,5.97,2.57,-9.20,2.68
173549,8.16,-2.29,5.83,2.65,-9.15,2.85
173575,8.20,-2.28,5.99,2.61,-9.27,2.62
173625,8.15,-2.29,5.78,2.71,-9.25,2.61
173649,8.18,-2.28,5.94,2.56,-9.17,2.35
173700,8.19,-2.33,5.61,2.61,-9.30,2.76
173724,8.05,-2.24,5.89,2.69,-9.32,2.53
173749,8.05,-2.29,5.78,2.57,-9.27,3.16
173799,8.12,-2.22,5.71,2.57,-9.18,2.60
173825,8.08,-2.27,5.89,2.60,-9.16,2.53
173875,8.11,-2.28,5.97,2.77,-9.14,2.51
173899,8.08,-2.30,6.04,2.66,-9.32,2.63
173949,8.12,-2.30,5.79,2.52,-9.22,2.86
173974,8.08,-2.23,5.92,2.68,-9.29,2.64
174024,8.13,-2.17,5.48,2.74,-9.23,3.06
174049,8.18,-2.28,6.12,2.72,-9.18,2.97
174100,8.12,-2.28,5.65,2.84,-9.20,2.45
174125,8.13,-2.29,5.71,2.60,-9.25,2.79
174150,8.19,-2.23,5.43,2.66,-9.26,2.96
174199,8.08,-2.25,5.65,2.59,-9.22,2.79
174224,8.07,-2.28,5.65,2.74,-9.27,2.87
174274,8.22,-2.21,5.84,2.60,-9.22,2.41
174299,8.16,-2.27,5.83,2.65,-9.28,2.80
174350,8.15,-2.26,5.72,2.79,-9.25,2.86
174374,8.31,-2.18,5.65,2.55,-9.25,2.91
174425,8.15,-2.35,5.80,2.41,-9.25,2.78
174449,8.09,-2.25,5.80,2.65,-9.13,3.02
174499,8.10,-2.28,5.74,2.71,-9.29,2.68
174524,8.03,-2.25,5.73,2.63,-9.25,2.90
174551,8.14,-2.27,5.56,2.63,-9.29,2.98
174600,8.05,-2.28,5.81,2.71,-9.24,2.81
174624,8.00,-2.24,5.71,2.70,-9.12,2.86
174674,8.12,-2.25,5.81,2.61,-9.27,3.02
174699,8.22,-2.26,5.55,2.69,-9.27,2.84
174749,8.13,-2.18,5.60,2.70,-9.11,2.77
174774,8.20,-2.28,6.02,2.68,-9.24,2.77
174825,8.21,-2.31,5.76,2.63,-9.16,2.90
174850,8.19,-2.25,5.88,2.78,-9.20,2.72
174900,8.13,-2.30,5.47,2.63,-9.23,2.98
174924,8.15,-2.27,5.61,2.76,-9.14,2.53
174973,8.14,-2.30,5.46,2.86,-9.20,2.48
174999,8.04,-2.24,5.80,2.70,-9.29,2.73
175024,8.16,-2.27,5.69,2.50,-9.21,2.75
175075,8.18,-2.28,5.50,2.66,-9.19,2.56
175099,8.19,-2.24,5.81,2.46,-9.16,2.72
175150,8.10,-2.29,6.09,2.64,-9.27,2.79
175174,8.18,-2.24,5.92,2.54,-9.25,2.63
175224,8.22,-2.31,5.86,2.55,-9.12,2.76
175249,8.19,-2.27,5.69,2.69,-9.23,2.74
175299,8.17,-2.27,5.55,2.51,-9.28,2.85
175325,8.25,-2.28,5.67,2.66,-9.22,2.83
175374,8.10,-2.27,6.09,2.78,-9.23,2.77
175399,8.24,-2.29,5.66,2.67,-9.19,3.14
175424,8.26,-2.27,5.78,2.64,-9.23,2.81
175474,8.15,-2.23,5.85,2.65,-9.26,2.75
175499,8.10,-2.26,5.34,2.81,-9.24,2.74
175549,8.04,-2.33,5.86,2.64,-9.30,2.84
175575,8.12,-2.26,5.65,2.58,-9.15,3.16
175625,8.11,-2.23,6.05,2.63,-9.21,2.38
175649,8.16,-2.15,5.55,2.57,-9.22,2.91
175699,8.11,-2.26,5.79,2.58,-9.29,2.71
175724,8.23,-2.21,5.58,2.71,-9.20,2.61
175773,8.13,-2.28,5.61,2.60,-9.20,2.72
175799,8.02,-2.23,5.72,2.60,-9.29,3.11
175824,8.19,-2.28,5.88,2.59,-9.21,2.90
